PRODUTOS;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4
501281;Caixa Transporte Mais Dog N.03 Vinho;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_03_vinho_501281_1_a1a100c5f4bdb3f32752b0c03c1ce5ad_20240123154454.jpg;;;
501283;Caixa Transporte N.04 Azul Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_n_04_azul_mec_501283_1_26c9d2c1be25172d571f6d710c991d45_20240123154454.jpg;;;
501285;Caixa Transporte N.04 Lilas Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_n_04_lilas_mec_501285_1_a55e3ea5b966a2ab9884498079c9abef_20240123154454.jpg;;;
501287;Caixa Transporte N.04 Rosa Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_n_04_rosa_mec_501287_1_02b83d211f7535465691b196729c7134_20240123154454.jpg;;;
501289;Caixa Transporte Panther N.01 Azul;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_01_azul_501289_1_bdd28caaabf935d7c2374c46686f8c33_20240123154454.jpg;;;
501291;Caixa Transporte Panther N.01 Cinza;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_01_cinza_501291_1_0b6549e0b60943130742d52ac5417eec_20240123154454.jpg;;;
501293;Caixa Transporte Panther N.01 Preta;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_01_preta_501293_1_5f1eb3c65bfc60b1d0b3a6df13186406_20240123154454.jpg;;;
501295;Caixa Transporte Panther N.01 Rosa;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_01_rosa_501295_1_e43265737d5f956a9813d0128513c696_20240123154454.jpg;;;
501297;Caixa Transporte Panther N.01 Vermelha;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_01_vermelha_501297_1_857255662ea6a7027f39b8c27b2bef6c_20240123154454.jpg;;;
501299;Caixa Transporte Panther N.02 Azul;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_02_azul_501299_1_400c93a65b49e4896233a3a41c1452c6_20240123154454.jpg;;;
501301;Caixa Transporte Panther N.02 Cinza;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_02_cinza_501301_1_16e0cf961f03992563e2f77ceb99d613_20240123154455.jpg;;;
501303;Caixa Transporte Panther N.02 Lilas;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_02_lilas_501303_1_aada7f60f22d6596fa78d3aa5f13ed2a_20240123154455.jpg;;;
501305;Caixa Transporte Panther N.03 Azul;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_03_azul_501305_1_eaa64863d63e753b20186efd1c403d94_20240123154455.jpg;;;
